ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0140142	GO:0140142	nucleocytoplasmic carrier activity	24	0.532522424656035	1.73240763168101	0.00746965261569187	0.0274840661084714	0.0155109821411158	1589	tags=67%, list=36%, signal=43%	KPNA2/IPO4/TNPO3/TNPO1/RANBP6/XPO5/KPNA3/RAN/CSE1L/KPNA6/KPNA1/IPO5/KPNA4/SNUPN/EIF4ENIF1/NUP214
GO:0004518	GO:0004518	nuclease activity	65	0.38178153711373	1.57860509573053	0.00785450247902093	0.028344508946032	0.0159965839961753	1072	tags=42%, list=24%, signal=32%	PLSCR1/RPP30/PRORP/RNASEH2A/TOE1/NOB1/EXOSC10/TRIR/G3BP1/TSEN34/EXOSC4/ELAC2/PARN/POP1/EXOSC7/RPP40/EXOSC2/CPSF3/APTX/PDE12/POP4/REXO2/XRN2/FEN1/MGME1/NME1/RCL1
GO:0042054	GO:0042054	histone methyltransferase activity	18	0.578343107329266	1.73523202098018	0.00848362210928331	0.0294643901174386	0.0166286031734435	1451	tags=67%, list=33%, signal=45%	FBL/KMT2C/EZH2/SUZ12/WDR5/N6AMT1/EHMT1/PRMT7/PRMT5/KMT2A/SETD3/PRMT1
GO:0004888	GO:0004888	transmembrane signaling receptor activity	33	-0.507994800592936	-1.67481790200756	0.00949061328398309	0.03197666965842	0.0180464400735534	896	tags=45%, list=20%, signal=37%	PLXNB2/L1CAM/PLXND1/PLXNA1/IGF1R/SCARB2/TNFRSF10B/LANCL1/NID1/BCAM/PTK7/CTSH/TMEM63B/IL13RA1/ICAM1
GO:0140597	GO:0140597	protein carrier chaperone	19	0.572388306781872	1.75365588941359	0.0101581960030534	0.03306393208837	0.0186600504493655	1355	tags=63%, list=30%, signal=44%	CLU/EMC7/EMC10/BAG3/PWP1/MMGT1/NAP1L1/EMC2/EMC8/HSPA8/GET3/EMC1
GO:0003714	GO:0003714	transcription corepressor activity	71	0.366530723951048	1.51814499267099	0.0114438631660503	0.0360554151643321	0.0203483319570422	1643	tags=59%, list=37%, signal=38%	SRSF2/EID2/MYBBP1A/RIOX2/EZH2/MTA2/CHD4/MED1/DDX54/TAF9B/NCOA5/DNAJB1/HSBP1/PFDN5/SIRT1/NOC2L/NCOR2/HMGA2/CTBP2/HMGB1/PAWR/DAXX/TRIM28/SF1/MIDEAS/SNW1/FHL2/HNRNPU/DPF2/PA2G4/PRMT5/WWTR1/CCAR1/RUVBL2/MTA3/RCOR1/TBL1XR1/IRF2BP1/SAP18/TCERG1/IRF2BP2/RB1
GO:0043178	GO:0043178	alcohol binding	24	-0.537847066713688	-1.66355138490395	0.012342700586395	0.0382969775204031	0.0216133861719459	1274	tags=71%, list=29%, signal=51%	VDAC2/OSBPL8/NPC1/OSBPL1A/CD81/OSBP2/NPC2/SCP2/ANXA6/ITPR3/SCARB2/CRABP2/ITPR2/ERLIN2/TSPO/VDAC1/CRABP1
GO:1990841	GO:1990841	promoter-specific chromatin binding	25	0.516531386668481	1.69827056193977	0.0138794257550649	0.0422749481713903	0.0238584044848049	1306	tags=60%, list=29%, signal=43%	DNMT1/DDX5/EZH2/SUZ12/MED1/DHX9/USP3/SIRT1/NUP98/TRIM28/HSF1/GTF2B/TAF10/HNRNPU/TP53
GO:0016896	GO:0016896	exoribonuclease activity, producing 5'-phosphomonoesters	16	0.583742880733771	1.70571637448047	0.0140848140781849	0.0425105297632489	0.023991357951358	906	tags=62%, list=20%, signal=50%	TOE1/EXOSC10/EXOSC4/PARN/EXOSC7/EXOSC2/CPSF3/PDE12/REXO2/XRN2
GO:0050997	GO:0050997	quaternary ammonium group binding	16	-0.614536250852203	-1.70996147248683	0.0144057704159633	0.0427028194473196	0.024099879079337	978	tags=62%, list=22%, signal=49%	TKT/ILVBL/NF1/RASGRP1/SCARB2/DHTKD1/OGDH/ESYT2/VDAC1/HACL1
GO:0140223	GO:0140223	general transcription initiation factor activity	20	0.557478015944974	1.73121844487872	0.0168550420104353	0.0478279824569616	0.0269923299852225	1610	tags=70%, list=36%, signal=45%	UBTF/GTF2E1/TAF9B/TAF4/GTF2F2/GTF3C3/GTF3C5/GTF2A1/GTF2B/TAF10/TAF5/GTF3C1/GTF2A2/GTF3C4
